0.9570317456683683,0.5534435327784866,0.1174456015146639,0.4555772045013136,0.7224339868520036
0.5722353962474243,0.3983678891533648,0.07723426155660429,0.25402393318821825,0.19170288070570862
0.2975428195923183,0.19452969540870152,0.1667014242322014,0.8394877507091801,0.36193029649149255
0.4368485407758824,0.5686614703468127,0.23408375115910668,0.6396691364849276,0.3398073656108811
0.8589167808433603,0.42452149560520636,0.36306725970622794,0.4267824456873483,0.6477751627678143
0.9149520540528233,0.3028260289228091,0.39465832509090926,0.21275979850983917,0.494312763395647
0.7084972139991444,0.9129482965517233,0.32506299518026804,0.2612722106075799,0.6695560604972666
0.7569460459579278,0.6304845197881734,0.22031192372618824,0.5495819993425379,0.06686901979612758
0.3790335677306287,0.6535593494434006,0.2230947940873749,0.23832535118918036,0.6686039905529182
0.07972898432665015,0.9957201933264217,0.07926881780224758,0.8284980152791459,0.8764569255838196
0.4728110450636707,0.08981155906764193,0.20367391489605674,0.40215296711705306,0.7832665934646662
0.7010728451425268,0.1187742337480443,0.6416701618454597,0.7705123126774671,0.32505122322310553
0.867303621068374,0.9445922459122562,0.09056448656602688,0.7434517678063136,0.768158575292017
0.1581452781870614,0.4150823669158571,0.2329550951926908,0.19198217012426994,0.4714075052918927
0.956933101943523,0.8705440916639972,0.1356725770448658,0.47017096070143166,0.8423400536522456
